Country Code,year,edu_spend_by_gdp
TEA,2002,2.89222002
TEC,2002,3.386080027
TGO,2002,2.469520092
THA,2002,3.864919901
TJK,2002,2.775789976
TKM,2002,
TLA,2002,3.750370026
TLS,2002,
TMN,2002,
TON,2002,3.795000076
TSA,2002,2.584994912
TSS,2002,2.810480118
TTO,2002,3.543009996
TUN,2002,5.790060043
TUR,2002,
TUV,2002,
TZA,2002,
UGA,2002,
UKR,2002,5.240069866
UMC,2002,3.750370026
URY,2002,2.32220006
USA,2002,
UZB,2002,
VCT,2002,7.388020039
VEN,2002,
VGB,2002,
VIR,2002,
VNM,2002,
VUT,2002,8.131979942
WLD,2002,3.864919901
WSM,2002,3.939320087
XKX,2002,
YEM,2002,
ZAF,2002,4.54569006
ZMB,2002,
ZWE,2002,
ABW,2003,
AFE,2003,
AFG,2003,
AFW,2003,2.355249882
AGO,2003,
ALB,2003,3.138230085
AND,2003,
ARB,2003,
ARE,2003,
ARG,2003,3.535049915
ARM,2003,2.145040035
ASM,2003,
ATG,2003,
AUS,2003,
AUT,2003,5.392539978
AZE,2003,3.286149979
BDI,2003,
BEL,2003,
BEN,2003,2.283159971
BFA,2003,
BGD,2003,2.069390059
BGR,2003,3.998450041
BHR,2003,
BHS,2003,
BIH,2003,
BLR,2003,
BLZ,2003,3.901200056
BMU,2003,1.666270018
BOL,2003,
BRA,2003,
BRB,2003,6.245699883
BRN,2003,
BTN,2003,
BWA,2003,
CAF,2003,1.539800048
CAN,2003,
CEB,2003,5.106709957
CHE,2003,5.384009838
CHI,2003,
CHL,2003,3.918689966
CHN,2003,
CIV,2003,2.864370108
CMR,2003,2.822590113
COD,2003,
COG,2003,2.836159945
COL,2003,4.325139999
COM,2003,
CPV,2003,
CRI,2003,5.133739948
CSS,2003,3.136600018
CUB,2003,9.940859795
CUW,2003,
CYM,2003,
CYP,2003,6.670229912
CZE,2003,4.10311985
DEU,2003,
DJI,2003,8.889849663
DMA,2003,
DNK,2003,8.109840393
DOM,2003,1.84465003
DZA,2003,
EAP,2003,
EAR,2003,
EAS,2003,
ECA,2003,
ECS,2003,4.801290035
ECU,2003,
EGY,2003,4.945630074
EMU,2003,5.063329935
ERI,2003,
ESP,2003,4.171269894
EST,2003,5.271719933
ETH,2003,
EUU,2003,5.106709957
FCS,2003,
FIN,2003,6.168869972
FJI,2003,
FRA,2003,
FRO,2003,
FSM,2003,
GAB,2003,
GBR,2003,4.801290035
GEO,2003,2.065599918
GHA,2003,
GIB,2003,
GIN,2003,1.626129985
GMB,2003,1.363379955
GNB,2003,
GNQ,2003,
GRC,2003,3.524070024
GRD,2003,3.926739931
GRL,2003,
GTM,2003,
GUM,2003,
GUY,2003,6.955900192
HIC,2003,4.663924932
HKG,2003,4.285299778
HND,2003,
HPC,2003,
HRV,2003,3.870199919
HTI,2003,
HUN,2003,5.792300224
IBD,2003,3.870199919
IBT,2003,3.382760048
IDA,2003,
IDB,2003,2.864370108
IDN,2003,3.217999935
IDX,2003,
IMN,2003,
IND,2003,3.613409996
INX,2003,
IRL,2003,4.204939842
IRN,2003,4.363220215
IRQ,2003,
ISL,2003,7.245079994
ISR,2003,6.139249802
ITA,2003,4.52655983
JAM,2003,4.256849766
JOR,2003,
JPN,2003,3.466629982
KAZ,2003,
KEN,2003,6.494269848
KGZ,2003,4.475419998
KHM,2003,
KIR,2003,
KNA,2003,3.790990114
KOR,2003,
KWT,2003,
LAC,2003,3.458904982
LAO,2003,
LBN,2003,
LBR,2003,
LBY,2003,
LCA,2003,3.534490108
LCN,2003,3.535049915
LDC,2003,
LIC,2003,
LIE,2003,2.46013999
LKA,2003,
LMC,2003,
LMY,2003,
LSO,2003,13.21957016
LTE,2003,4.220969915
LTU,2003,5.106709957
LUX,2003,
LVA,2003,5.29445982
MAC,2003,2.780169964
MAF,2003,
MAR,2003,
MCO,2003,
MDA,2003,5.424890041
MDG,2003,2.610949993
MDV,2003,5.324069977
MEA,2003,
MEX,2003,4.832620144
MHL,2003,11.84412956
MIC,2003,3.382760048
MKD,2003,
MLI,2003,3.805599928
MLT,2003,
MMR,2003,
MNA,2003,
MNE,2003,
MNG,2003,
MNP,2003,
MOZ,2003,
MRT,2003,2.365010023
MUS,2003,4.357170105
MWI,2003,2.209640026
MYS,2003,7.502880096
NAC,2003,
NAM,2003,6.137139797
NCL,2003,
NER,2003,1.937059999
NGA,2003,
NIC,2003,2.422009945
NLD,2003,5.019949913
NOR,2003,7.399330139
NPL,2003,3.11435008
NRU,2003,
NZL,2003,
OED,2003,5.133739948
OMN,2003,3.408570051
OSS,2003,5.271719933
PAK,2003,
PAN,2003,4.19644022
PER,2003,2.937799931
PHL,2003,2.935179949
PLW,2003,
PNG,2003,
POL,2003,5.306640148
PRE,2003,
PRI,2003,
PRK,2003,
PRT,2003,5.281529903
PRY,2003,3.382760048
PSE,2003,
PSS,2003,
PST,2003,5.106709957
PYF,2003,
QAT,2003,3.373939991
ROU,2003,3.543970108
RUS,2003,3.678539991
RWA,2003,
SAS,2003,3.11435008
SAU,2003,7.105090141
SDN,2003,
SEN,2003,2.751250029
SGP,2003,3.981940031
SLB,2003,
SLE,2003,2.108870029
SLV,2003,3.134670019
SMR,2003,
SOM,2003,
SRB,2003,
SSA,2003,2.751250029
SSD,2003,
SSF,2003,
SST,2003,4.814445019
STP,2003,3.246929884
SUR,2003,
SVK,2003,4.236999989
SVN,2003,5.756579876
SWE,2003,6.796780109
SWZ,2003,5.816770077
SXM,2003,
SYC,2003,5.05177021
SYR,2003,6.480840206
TCA,2003,4.728779793
TCD,2003,
TEA,2003,
TEC,2003,3.678539991
TGO,2003,2.355249882
THA,2003,3.725610018
TJK,2003,2.420789957
TKM,2003,
TLA,2003,3.458904982
TLS,2003,
TMN,2003,
TON,2003,4.159520149
TSA,2003,3.11435008
TSS,2003,
TTO,2003,3.136600018
TUN,2003,6.81675005
TUR,2003,
TUV,2003,
TZA,2003,
UGA,2003,
UKR,2003,5.400189877
UMC,2003,3.725610018
URY,2003,2.068209887
USA,2003,
UZB,2003,
VCT,2003,8.174889565
VEN,2003,
VGB,2003,
VIR,2003,
VNM,2003,
VUT,2003,8.441510201
WLD,2003,4.050784945
WSM,2003,
XKX,2003,
YEM,2003,
ZAF,2003,4.352099895
ZMB,2003,
ZWE,2003,
ABW,2004,4.356989861
AFE,2004,3.74496007
AFG,2004,
AFW,2004,2.245055079
AGO,2004,
ALB,2004,3.227519989
AND,2004,1.544119954
ARB,2004,4.6707201
ARE,2004,
ARG,2004,3.486520052
ARM,2004,2.486730099
ASM,2004,
ATG,2004,
AUS,2004,
AUT,2004,5.34224987
AZE,2004,3.447700024
BDI,2004,3.74496007
BEL,2004,
BEN,2004,2.566900015
BFA,2004,
BGD,2004,1.940140009
BGR,2004,4.249889851
BHR,2004,
BHS,2004,
BIH,2004,
BLR,2004,5.712259769
BLZ,2004,4.009669781
BMU,2004,1.775879979
BOL,2004,
BRA,2004,3.974479914
BRB,2004,6.024280071
BRN,2004,
BTN,2004,6.123119831
BWA,2004,
CAF,2004,1.624529958
CAN,2004,
CEB,2004,4.875669956
CHE,2004,5.314290047
CHI,2004,
CHL,2004,3.543070078
CHN,2004,
CIV,2004,2.911760092
CMR,2004,2.795300007
COD,2004,
COG,2004,2.288130045
COL,2004,4.079349995
COM,2004,
CPV,2004,7.476640224
CRI,2004,4.890629768
CSS,2004,
CUB,2004,10.26823044
CUW,2004,
CYM,2004,
CYP,2004,6.117720127
CZE,2004,3.981300116
DEU,2004,
DJI,2004,9.264670372
DMA,2004,
DNK,2004,8.187660217
DOM,2004,
DZA,2004,
EAP,2004,2.748470068
EAR,2004,
EAS,2004,3.539435029
ECA,2004,3.337610006
ECS,2004,4.805609941
ECU,2004,
EGY,2004,4.6707201
EMU,2004,5.041190147
ERI,2004,3.148969889
ESP,2004,4.154850006
EST,2004,4.875669956
ETH,2004,
EUU,2004,5.043785095
FCS,2004,
FIN,2004,6.158239841
FJI,2004,6.209159851
FRA,2004,
FRO,2004,
FSM,2004,
GAB,2004,
GBR,2004,4.735549927
GEO,2004,2.914200068
GHA,2004,7.535580158
GIB,2004,
GIN,2004,1.515689969
GMB,2004,0.622470021
GNB,2004,
GNQ,2004,
GRC,2004,3.760580063
GRD,2004,
GRL,2004,
GTM,2004,
GUM,2004,
GUY,2004,5.51293993
HIC,2004,4.875669956
HKG,2004,4.558959961
HND,2004,
HPC,2004,2.681100011
HRV,2004,3.823869944
HTI,2004,
HUN,2004,5.327620029
IBD,2004,3.868209958
IBT,2004,3.352540016
IDA,2004,2.795300007
IDB,2004,2.853530049
IDN,2004,2.748470068
IDX,2004,2.772030115
IMN,2004,
IND,2004,3.352540016
INX,2004,
IRL,2004,4.482960224
IRN,2004,4.296629906
IRQ,2004,
ISL,2004,7.161180019
ISR,2004,5.756519794
ITA,2004,4.37003994
JAM,2004,3.912549973
JOR,2004,
JPN,2004,3.426110029
KAZ,2004,2.25590992
KEN,2004,6.796929836
KGZ,2004,4.622439861
KHM,2004,1.560369968
KIR,2004,
KNA,2004,3.971349955
KOR,2004,
KWT,2004,5.535069942
LAC,2004,3.943514943
LAO,2004,2.413000107
LBN,2004,2.640949965
LBR,2004,
LBY,2004,
LCA,2004,3.436460018
LCN,2004,3.735314965
LDC,2004,2.463429928
LIC,2004,2.812619925
LIE,2004,2.433330059
LKA,2004,
LMC,2004,2.795300007
LMY,2004,3.198390007
LSO,2004,11.10900974
LTE,2004,4.079349995
LTU,2004,5.1479702
LUX,2004,
LVA,2004,5.046840191
MAC,2004,2.23348999
MAF,2004,
MAR,2004,
MCO,2004,1.266680002
MDA,2004,6.771039963
MDG,2004,2.812619925
MDV,2004,4.661600113
MEA,2004,5.021100044
MEX,2004,4.512040138
MHL,2004,
MIC,2004,3.40012002
MKD,2004,
MLI,2004,3.859220028
MLT,2004,4.430260181
MMR,2004,
MNA,2004,
MNE,2004,
MNG,2004,4.325729847
MNP,2004,
MOZ,2004,3.198390007
MRT,2004,1.950799942
MUS,2004,4.255770206
MWI,2004,
MYS,2004,5.923890114
NAC,2004,
NAM,2004,
NCL,2004,
NER,2004,
NGA,2004,
NIC,2004,
NLD,2004,5.041190147
NOR,2004,7.277440071
NPL,2004,3.171940088
NRU,2004,
NZL,2004,
OED,2004,5.041190147
OMN,2004,3.515180111
OSS,2004,5.138639927
PAK,2004,1.443379998
PAN,2004,3.558079958
PER,2004,2.957870007
PHL,2004,2.469830036
PLW,2004,
PNG,2004,
POL,2004,5.331299782
PRE,2004,2.681100011
PRI,2004,
PRK,2004,
PRT,2004,5.046380043
PRY,2004,2.869899988
PSE,2004,
PSS,2004,
PST,2004,5.085070133
PYF,2004,
QAT,2004,3.462589979
ROU,2004,3.312730074
RUS,2004,3.547869921
RWA,2004,
SAS,2004,3.171940088
SAU,2004,6.277470112
SDN,2004,1.312549949
SEN,2004,3.077780008
SGP,2004,3.652760029
SLB,2004,
SLE,2004,2.011670113
SLV,2004,
SMR,2004,
SOM,2004,
SRB,2004,
SSA,2004,2.911760092
SSD,2004,
SSF,2004,2.911760092
SST,2004,5.138639927
STP,2004,3.234709978
SUR,2004,
SVK,2004,4.117479801
SVN,2004,5.68693018
SWE,2004,6.672999859
SWZ,2004,5.401609898
SXM,2004,
SYC,2004,
SYR,2004,5.371479988
TCA,2004,
TCD,2004,1.592949986
TEA,2004,2.748470068
TEC,2004,3.547869921
TGO,2004,2.201980114
THA,2004,4.030889988
TJK,2004,2.772030115
TKM,2004,
TLA,2004,3.558079958
TLS,2004,
TMN,2004,
TON,2004,3.91376996
TSA,2004,3.171940088
TSS,2004,2.911760092
TTO,2004,
TUN,2004,6.720789909
TUR,2004,
TUV,2004,
TZA,2004,3.562449932
UGA,2004,4.952370167
UKR,2004,5.123760223
UMC,2004,4.030889988
URY,2004,2.499540091
USA,2004,
UZB,2004,
VCT,2004,
VEN,2004,
VGB,2004,
VIR,2004,
VNM,2004,
VUT,2004,
WLD,2004,3.943514943
WSM,2004,
XKX,2004,
YEM,2004,
ZAF,2004,4.508979797
ZMB,2004,2.463429928
ZWE,2004,
ABW,2005,4.623219967
AFE,2005,3.858340025
AFG,2005,
AFW,2005,2.447004914
AGO,2005,2.120110035
ALB,2005,3.281549931
AND,2005,1.644970059
ARB,2005,
ARE,2005,
ARG,2005,3.860009909
ARM,2005,2.712029934
ASM,2005,
ATG,2005,
AUS,2005,
AUT,2005,5.285150051
AZE,2005,2.974620104
BDI,2005,3.632159948
BEL,2005,5.795859814
BEN,2005,2.656680107
BFA,2005,3.941139936
BGD,2005,
BGR,2005,4.108799934
BHR,2005,
BHS,2005,
BIH,2005,
BLR,2005,5.871029854
BLZ,2005,
BMU,2005,1.988770008
BOL,2005,
BRA,2005,4.4790802
BRB,2005,5.669650078
BRN,2005,
BTN,2005,6.764200211
BWA,2005,10.67858982
CAF,2005,1.652220011
CAN,2005,4.765880108
CEB,2005,4.809350014
CHE,2005,5.084720135
CHI,2005,
CHL,2005,3.280169964
CHN,2005,
CIV,2005,2.919440031
CMR,2005,2.65651989
COD,2005,
COG,2005,1.681020021
COL,2005,4.020989895
COM,2005,
CPV,2005,
CRI,2005,
CSS,2005,
CUB,2005,10.55778027
CUW,2005,
CYM,2005,
CYP,2005,6.286670208
CZE,2005,3.862509966
DEU,2005,
DJI,2005,8.365889549
DMA,2005,
DNK,2005,8.064749718
DOM,2005,
DZA,2005,
EAP,2005,
EAR,2005,
EAS,2005,
ECA,2005,3.396839976
ECS,2005,4.876989841
ECU,2005,
EGY,2005,4.794429779
EMU,2005,4.975469828
ERI,2005,
ESP,2005,4.140900135
EST,2005,4.809350014
ETH,2005,
EUU,2005,5.073949814
FCS,2005,
FIN,2005,6.025829792
FJI,2005,5.167059898
FRA,2005,
FRO,2005,
FSM,2005,
GAB,2005,
GBR,2005,4.929769993
GEO,2005,2.484319925
GHA,2005,7.42208004
GIB,2005,
GIN,2005,1.268149972
GMB,2005,0.691879988
GNB,2005,
GNQ,2005,
GRC,2005,4.054910183
GRD,2005,
GRL,2005,
GTM,2005,
GUM,2005,
GUY,2005,8.139730453
HIC,2005,4.809350014
HKG,2005,4.134630203
HND,2005,
HPC,2005,2.656599998
HRV,2005,
HTI,2005,
HUN,2005,5.320079803
IBD,2005,3.860009909
IBT,2005,3.500390053
IDA,2005,3.114539981
IDB,2005,2.78797996
IDN,2005,2.872819901
IDX,2005,
IMN,2005,
IND,2005,3.188750029
INX,2005,
IRL,2005,4.518980026
IRN,2005,4.056509972
IRQ,2005,
ISL,2005,7.338439941
ISR,2005,5.580649853
ITA,2005,4.222929955
JAM,2005,4.616419792
JOR,2005,
JPN,2005,3.314939976
KAZ,2005,2.263530016
KEN,2005,7.335649967
KGZ,2005,4.873839855
KHM,2005,
KIR,2005,
KNA,2005,3.831449986
KOR,2005,
KWT,2005,4.738339901
LAC,2005,4.250035048
LAO,2005,2.414089918
LBN,2005,2.646189928
LBR,2005,
LBY,2005,
LCA,2005,4.238959789
LCN,2005,
LDC,2005,2.535385013
LIC,2005,
LIE,2005,
LKA,2005,
LMC,2005,3.188750029
LMY,2005,3.43838501
LSO,2005,12.07966042
LTE,2005,3.93859005
LTU,2005,4.876989841
LUX,2005,
LVA,2005,
MAC,2005,2.277879953
MAF,2005,
MAR,2005,
MCO,2005,
MDA,2005,7.162700176
MDG,2005,3.309639931
MDV,2005,5.016839981
MEA,2005,
MEX,2005,4.633950233
MHL,2005,
MIC,2005,3.547470093
MKD,2005,
MLI,2005,3.52218008
MLT,2005,
MMR,2005,
MNA,2005,
MNE,2005,
MNG,2005,
MNP,2005,
MOZ,2005,3.858340025
MRT,2005,
MUS,2005,4.024020195
MWI,2005,
MYS,2005,
NAC,2005,4.765880108
NAM,2005,
NCL,2005,
NER,2005,
NGA,2005,
NIC,2005,
NLD,2005,5.088719845
NOR,2005,6.840829849
NPL,2005,3.364639997
NRU,2005,
NZL,2005,
OED,2005,4.929769993
OMN,2005,3.078890085
OSS,2005,5.548010111
PAK,2005,1.670580029
PAN,2005,
PER,2005,2.839030027
PHL,2005,2.328069925
PLW,2005,
PNG,2005,
POL,2005,5.41065979
PRE,2005,2.65651989
PRI,2005,
PRK,2005,
PRT,2005,5.073949814
PRY,2005,
PSE,2005,
PSS,2005,
PST,2005,5.084720135
PYF,2005,
QAT,2005,3.971879959
ROU,2005,3.500390053
RUS,2005,3.771929979
RWA,2005,
SAS,2005,3.276695013
SAU,2005,5.430920124
SDN,2005,1.178429961
SEN,2005,4.064430237
SGP,2005,3.195960045
SLB,2005,
SLE,2005,1.813709974
SLV,2005,3.177850008
SMR,2005,
SOM,2005,
SRB,2005,
SSA,2005,3.309639931
SSD,2005,
SSF,2005,3.309639931
SST,2005,5.548010111
STP,2005,4.856450081
SUR,2005,
SVK,2005,3.775650024
SVN,2005,5.644370079
SWE,2005,6.515160084
SWZ,2005,6.484620094
SXM,2005,
SYC,2005,
SYR,2005,
TCA,2005,2.540999889
TCD,2005,1.694769979
TEA,2005,
TEC,2005,3.642030001
TGO,2005,2.237489939
THA,2005,3.93859005
TJK,2005,3.512130022
TKM,2005,
TLA,2005,
TLS,2005,
TMN,2005,
TON,2005,
TSA,2005,3.276695013
TSS,2005,3.309639931
TTO,2005,
TUN,2005,6.451570034
TUR,2005,
TUV,2005,
TZA,2005,3.547470093
UGA,2005,
UKR,2005,5.848199844
UMC,2005,4.022505045
URY,2005,2.714750051
USA,2005,
UZB,2005,
VCT,2005,6.030829906
VEN,2005,
VGB,2005,3.046329975
VIR,2005,
VNM,2005,
VUT,2005,
WLD,2005,4.020989895
WSM,2005,
XKX,2005,
YEM,2005,
ZAF,2005,4.524499893
ZMB,2005,1.735530019
ZWE,2005,
ABW,2006,
AFE,2006,3.735929966
AFG,2006,
AFW,2006,2.558520079
AGO,2006,2.281460047
ALB,2006,3.191459894
AND,2006,2.244899988
ARB,2006,3.759979963
ARE,2006,
ARG,2006,4.128210068
ARM,2006,2.715770006
ASM,2006,14.7170496
ATG,2006,
AUS,2006,
AUT,2006,5.263679981
AZE,2006,2.555520058
BDI,2006,
BEL,2006,
BEN,2006,2.56340003
BFA,2006,3.982189894
BGD,2006,2.131289959
BGR,2006,3.903460026
BHR,2006,2.874409914
BHS,2006,
BIH,2006,
BLR,2006,6.076960087
BLZ,2006,
BMU,2006,
BOL,2006,6.434219837
BRA,2006,4.870600224
BRB,2006,
BRN,2006,
BTN,2006,
BWA,2006,
CAF,2006,1.415060043
CAN,2006,
CEB,2006,4.836530209
CHE,2006,4.841209888
CHI,2006,
CHL,2006,3.040149927
CHN,2006,
CIV,2006,2.819999933
CMR,2006,2.539910078
COD,2006,
COG,2006,
COL,2006,3.916719913
COM,2006,
CPV,2006,6.529600143
CRI,2006,4.616139889
CSS,2006,
CUB,2006,9.057169914
CUW,2006,
CYM,2006,
CYP,2006,6.330279827
CZE,2006,4.196249962
DEU,2006,
DJI,2006,8.278779984
DMA,2006,
DNK,2006,7.716239929
DOM,2006,
DZA,2006,
EAP,2006,
EAR,2006,4.128210068
EAS,2006,
ECA,2006,3.297479987
ECS,2006,4.907670021
ECU,2006,
EGY,2006,4.001780033
EMU,2006,4.926285028
ERI,2006,2.127000093
ESP,2006,4.180019855
EST,2006,
ETH,2006,5.490960121
EUU,2006,4.944900036
FCS,2006,
FIN,2006,5.929609776
FJI,2006,5.655320168
FRA,2006,
FRO,2006,
FSM,2006,
GAB,2006,
GBR,2006,4.976490021
GEO,2006,3.00364995
GHA,2006,5.147940159
GIB,2006,
GIN,2006,
GMB,2006,0.751630008
GNB,2006,
GNQ,2006,
GRC,2006,
GRD,2006,
GRL,2006,
GTM,2006,3.032850027
GUM,2006,
GUY,2006,3.118910074
HIC,2006,4.836530209
HKG,2006,3.842789888
HND,2006,
HPC,2006,2.691699982
HRV,2006,
HTI,2006,
HUN,2006,5.289740086
IBD,2006,3.91008997
IBT,2006,3.648390055
IDA,2006,
IDB,2006,2.819999933
IDN,2006,
IDX,2006,
IMN,2006,
IND,2006,3.142849922
INX,2006,
IRL,2006,4.547420025
IRN,2006,4.289989948
IRQ,2006,
ISL,2006,7.195219994
ISR,2006,5.590340137
ITA,2006,4.504630089
JAM,2006,
JOR,2006,
JPN,2006,3.276679993
KAZ,2006,2.626780033
KEN,2006,7.049839973
KGZ,2006,5.549860001
KHM,2006,
KIR,2006,
KNA,2006,4.059259892
KOR,2006,
KWT,2006,3.759979963
LAC,2006,4.128210068
LAO,2006,2.958790064
LBN,2006,2.779759884
LBR,2006,
LBY,2006,
LCA,2006,4.696690083
LCN,2006,3.916719913
LDC,2006,2.56340003
LIC,2006,
LIE,2006,2.053809881
LKA,2006,
LMC,2006,3.273175001
LMY,2006,3.492980003
LSO,2006,11.27128029
LTE,2006,3.891489983
LTU,2006,4.836530209
LUX,2006,
LVA,2006,4.944900036
MAC,2006,2.193860054
MAF,2006,
MAR,2006,
MCO,2006,
MDA,2006,7.498990059
MDG,2006,2.830970049
MDV,2006,4.64523983
MEA,2006,4.145884991
MEX,2006,4.493169785
MHL,2006,
MIC,2006,3.648390055
MKD,2006,
MLI,2006,
MLT,2006,
MMR,2006,
MNA,2006,
MNE,2006,
MNG,2006,
MNP,2006,
MOZ,2006,3.735929966
MRT,2006,1.958510041
MUS,2006,3.648390055
MWI,2006,
MYS,2006,4.485760212
NAC,2006,
NAM,2006,6.031710148
NCL,2006,
NER,2006,2.558520079
NGA,2006,
NIC,2006,
NLD,2006,5.019139767
NOR,2006,6.3582201
NPL,2006,3.605360031
NRU,2006,
NZL,2006,
OED,2006,4.907670021
OMN,2006,3.373330116
OSS,2006,6.330279827
PAK,2006,1.980559945
PAN,2006,
PER,2006,2.652810097
PHL,2006,2.425790071
PLW,2006,
PNG,2006,
POL,2006,5.188509941
PRE,2006,2.558520079
PRI,2006,
PRK,2006,
PRT,2006,4.907670021
PRY,2006,
PSE,2006,
PSS,2006,
PST,2006,4.997814894
PYF,2006,
QAT,2006,
ROU,2006,4.306509972
RUS,2006,3.866260052
RWA,2006,
SAS,2006,3.142849922
SAU,2006,5.891170025
SDN,2006,1.553539991
SEN,2006,3.8213799
SGP,2006,2.859119892
SLB,2006,
SLE,2006,
SLV,2006,3.492980003
SMR,2006,
SOM,2006,
SRB,2006,
SSA,2006,2.830970049
SSD,2006,
SSF,2006,2.920444965
SST,2006,6.330279827
STP,2006,4.271180153
SUR,2006,
SVK,2006,3.708509922
SVN,2006,5.622079849
SWE,2006,6.372769833
SWZ,2006,6.554759979
SXM,2006,
SYC,2006,4.483310223
SYR,2006,5.279650211
TCA,2006,
TCD,2006,
TEA,2006,
TEC,2006,3.884860039
TGO,2006,2.432379961
THA,2006,4.05038023
TJK,2006,3.40350008
TKM,2006,
TLA,2006,3.792889953
TLS,2006,
TMN,2006,
TON,2006,
TSA,2006,3.142849922
TSS,2006,2.920444965
TTO,2006,
TUN,2006,6.438799858
TUR,2006,
TUV,2006,
TZA,2006,3.009919882
UGA,2006,
UKR,2006,5.979459763
UMC,2006,4.05038023
URY,2006,2.8566401
USA,2006,
UZB,2006,
VCT,2006,
VEN,2006,3.669059992
VGB,2006,3.514800072
VIR,2006,
VNM,2006,
VUT,2006,
WLD,2006,3.991984963
WSM,2006,
XKX,2006,
YEM,2006,
ZAF,2006,4.526519775
ZMB,2006,
ZWE,2006,
ABW,2007,4.702549934
AFE,2007,
AFG,2007,
AFW,2007,
AGO,2007,
ALB,2007,3.275929928
AND,2007,2.104690075
ARB,2007,
ARE,2007,
ARG,2007,4.462600231
ARM,2007,3.018939972
ASM,2007,
ATG,2007,
AUS,2007,
AUT,2007,5.179180145
AZE,2007,2.549279928
BDI,2007,
BEL,2007,
BEN,2007,2.363310099
BFA,2007,4.07983017
BGD,2007,2.202219963
BGR,2007,3.680340052
BHR,2007,2.575000048
BHS,2007,
BIH,2007,
BLR,2007,5.152100086
BLZ,2007,
BMU,2007,
BOL,2007,6.720489979
BRA,2007,4.974259853
BRB,2007,5.220610142
BRN,2007,
BTN,2007,
BWA,2007,9.04666996
CAF,2007,1.313320041
CAN,2007,4.766409874
CEB,2007,4.591599941
CHE,2007,4.583950043
CHI,2007,
CHL,2007,3.233160019
CHN,2007,
CIV,2007,3.016139984
CMR,2007,2.87816
COD,2007,
COG,2007,
COL,2007,4.083010197
COM,2007,
CPV,2007,4.959819794
CRI,2007,4.63451004
CSS,2007,
CUB,2007,11.86820984
CUW,2007,
CYM,2007,
CYP,2007,6.28083992
CZE,2007,3.85007
DEU,2007,
DJI,2007,8.40625
DMA,2007,
DNK,2007,7.596819878
DOM,2007,2.046789885
DZA,2007,
EAP,2007,3.078419924
EAR,2007,3.60984993
EAS,2007,3.178879976
ECA,2007,3.413269997
ECS,2007,4.715410233
ECU,2007,
EGY,2007,3.68460989
EMU,2007,4.786975145
ERI,2007,
ESP,2007,4.246150017
EST,2007,4.619669914
ETH,2007,5.451129913
EUU,2007,4.858540058
FCS,2007,
FIN,2007,5.671649933
FJI,2007,5.894720078
FRA,2007,
FRO,2007,
FSM,2007,
GAB,2007,
GBR,2007,4.924449921
GEO,2007,2.696870089
GHA,2007,5.519869804
GIB,2007,
GIN,2007,
GMB,2007,0.81686002
GNB,2007,
GNQ,2007,
GRC,2007,
GRD,2007,
GRL,2007,
GTM,2007,3.088089943
GUM,2007,
GUY,2007,2.391170025
HIC,2007,4.674960136
HKG,2007,3.454550028
HND,2007,
HPC,2007,
HRV,2007,3.968980074
HTI,2007,
HUN,2007,5.134950161
IBD,2007,3.968980074
IBT,2007,3.60649991
IDA,2007,
IDB,2007,
IDN,2007,3.044250011
IDX,2007,
IMN,2007,
IND,2007,
INX,2007,
IRL,2007,4.715410233
IRN,2007,4.596809864
IRQ,2007,
ISL,2007,6.944330215
ISR,2007,5.349450111
ITA,2007,4.087629795
JAM,2007,5.49022007
JOR,2007,
JPN,2007,3.279340029
KAZ,2007,2.831389904
KEN,2007,
KGZ,2007,6.467000008
KHM,2007,1.364230037
KIR,2007,
KNA,2007,4.193809986
KOR,2007,
KWT,2007,
LAC,2007,4.272805214
LAO,2007,3.078419924
LBN,2007,2.583570004
LBR,2007,
LBY,2007,
LCA,2007,
LCN,2007,4.083010197
LDC,2007,
LIC,2007,
LIE,2007,1.921190023
LKA,2007,
LMC,2007,
LMY,2007,3.413269997
LSO,2007,
LTE,2007,4.261039972
LTU,2007,4.591599941
LUX,2007,
LVA,2007,4.890590191
MAC,2007,2.043450117
MAF,2007,
MAR,2007,
MCO,2007,
MDA,2007,8.293370247
MDG,2007,2.902740002
MDV,2007,4.417880058
MEA,2007,
MEX,2007,4.479219913
MHL,2007,
MIC,2007,3.560179949
MKD,2007,
MLI,2007,
MLT,2007,5.959939957
MMR,2007,
MNA,2007,
MNE,2007,
MNG,2007,4.690130234
MNP,2007,
MOZ,2007,
MRT,2007,
MUS,2007,3.185400009
MWI,2007,
MYS,2007,4.372539997
NAC,2007,4.766409874
NAM,2007,
NCL,2007,
NER,2007,3.014620066
NGA,2007,
NIC,2007,
NLD,2007,4.858540058
NOR,2007,6.506710052
NPL,2007,3.517210007
NRU,2007,4.246150017
NZL,2007,
OED,2007,4.766409874
OMN,2007,
OSS,2007,4.619669914
PAK,2007,2.23465991
PAN,2007,
PER,2007,2.629400015
PHL,2007,2.485179901
PLW,2007,
PNG,2007,
POL,2007,4.860869884
PRE,2007,
PRI,2007,
PRK,2007,
PRT,2007,4.921470165
PRY,2007,2.739510059
PSE,2007,
PSS,2007,
PST,2007,4.890005112
PYF,2007,
QAT,2007,
ROU,2007,4.149539948
RUS,2007,
RWA,2007,3.985029936
SAS,2007,2.859714985
SAU,2007,
SDN,2007,
SEN,2007,
SGP,2007,2.946749926
SLB,2007,7.333270073
SLE,2007,1.659980059
SLV,2007,3.60984993
